1	399928.00108780706
2	395976.59926442924
3	392025.25982217805
4	388074.0621445476
5	384123.09920785145
6	380172.4744854509
7	376222.3047356782
8	372272.71568428696
9	368323.8439896805
10	364375.83173030074
11	360428.827100272
12	356482.97937757144
13	352538.44001703436
14	348595.3591568555
15	344653.88685921766
16	340714.16970385774
17	336776.3509734727
18	332840.5686365298
19	328906.95540484414
20	324975.63882983616
21	321046.7399142968
22	317120.37338746287
23	313196.6462636442
24	309275.6586265019
25	305357.50409389776
26	301442.2690969975
27	297530.0336959107
28	293620.8689974647
29	289714.8391549169
30	285811.99882389716
31	281912.39627334883
32	278016.0702768266
33	274123.0537883629
34	270233.37093455665
35	266347.0409183342
36	262464.07580243977
37	258584.48269625194
38	254708.26318133486
39	250835.41327406652
40	246965.92444695125
41	243099.78165971514
42	239236.96531226032
43	235377.44931810643
44	231521.2042511952
45	227668.1953892708
46	223818.38606798838
47	219971.7350087562
48	216128.1994548314
49	212287.73225253762
50	208450.28317267972
51	204615.79767569556
52	200784.2175582404
53	196955.4827946607
54	193129.5306667155
55	189306.2967448621
56	185485.71321074487
57	181667.71005944454
58	177852.21541122143
59	174039.15624105567
60	170228.45816275608
61	166420.0455477694
62	162613.84217949637
63	158809.77155826904
64	155007.7573734226
65	151207.72202956877
66	147409.58743929176
67	143613.27433953597
68	139818.70370007312
69	136025.79685603105
70	132234.47554838454
71	128444.6629510757
72	124656.2824320395
73	120869.258880837
74	117083.51679654377
75	113298.98238888416
76	109515.58215912098
77	105733.24478304086
78	101951.89944241555
79	98171.47728819615
80	94391.91123407774
81	90613.13704143591
82	86835.09264948107
83	83057.7177901832
84	79280.9527772462
85	75504.74004096772
86	71729.02312155905
87	67953.74913988456
88	64178.866530357955
89	60404.32680541386
90	56630.08284759515
91	52856.090503919084
92	49082.30821574252
93	45308.69820984219
94	41535.22589647245
95	37761.86040611369
96	33988.57387333137
97	30215.342204755536
98	26442.145108324265
99	22668.966339643157
100	18895.79416137159
