1	11082.246258058109
2	10245.04166255888
3	9352.28424817423
4	11664.997622312385
5	10823.914800514043
6	8201.405097526187
7	8194.13315765692
8	6625.128712867906
9	9076.715094489382
10	9435.606864017918
11	12145.50380702879
12	13216.119098351219
13	10386.830382838883
14	10595.243823882665
15	12314.271560604715
16	14592.299409453777
17	14235.593004846474
18	12319.687116129702
19	8966.343798913826
20	8849.386266675681
21	9034.756183631289
22	9506.640400667435
23	10065.998836042898
24	9670.621618459385
25	8288.714905237675
26	9804.734471566111
27	11268.112797338421
28	14830.69514351617
29	17435.18708772525
30	15041.799216838195
31	11469.073474758461
32	9733.030502403339
33	11033.865815323281
34	8731.474791197144
35	9557.681321818342
36	7133.960404607774
37	6323.13787563879
38	7185.528108553528
39	6598.3749127869705
40	6722.181731596321
41	7300.931538431019
42	8363.89211891243
43	9140.300195936901
44	8202.875373873185
45	7909.585408900141
46	10140.154477838652
47	8170.648388618483
48	8487.318402390601
49	10692.522757001843
50	8391.523622119661
51	7014.74932743296
52	8436.131224044673
53	8414.56369146181
54	5697.685346022789
55	5288.399174098217
56	5177.8092348670225
57	6790.779513724236
58	6953.859543554164
59	6345.334648839441
60	7738.90898985608
61	5797.281186724321
62	6245.23824251177
63	5027.412125416642
64	4242.836938347736
65	4725.630160455973
66	5047.969029760423
67	4213.868873507863
68	3542.507999276054
69	3233.0914393925905
70	3114.451350853991
71	2463.3080252456634
72	3081.2272265837596
73	3265.4440767787205
74	2710.5338620348775
75	1652.7995026383055
76	1407.0002866249706
77	1509.2696753402156
78	1505.1882986157027
79	1326.3058837891872
80	1122.3011531841855
81	1334.7299614449012
82	1101.63298994503
83	1033.454132321139
84	1054.442642955433
85	947.0548429890154
86	1276.0645756834142
87	1688.248599001777
88	1573.1130645673766
89	1477.3506000282716
90	1387.9470428639725
91	1312.8392837499068
92	1101.9413431417331
93	927.8850287892727
94	905.5549581228842
95	1175.525278903656
96	1384.2198360471582
97	1670.4613442757561
98	1611.2874622784623
99	2090.7940252273966
100	2350.7766963038716
