1	42576.305673033225
2	39848.06462513503
3	37128.156501605685
4	34429.72366001006
5	31768.672517614654
6	29162.311239601637
7	26628.401477509196
8	24184.448102475984
9	21847.165072196647
10	19632.047401138974
11	17553.00866977481
12	15622.06228181825
13	13849.038332053535
14	12241.330094036062
15	10803.651709899828
16	9537.820033316886
17	8442.586956907953
18	7513.551810659387
19	6743.174096480837
20	6120.925710006144
21	5633.621858001379
22	5265.9523875097975
23	5001.184701518451
24	4821.966401927408
25	4711.146377428751
26	4652.503068807221
27	4631.325671721301
28	4634.785399924366
29	4652.135059463528
30	4674.734665100223
31	4695.9713825359495
32	4711.072681494633
33	4716.875006695218
34	4711.552258140747
35	4694.347911912669
36	4665.312997949792
37	4625.054666412479
38	4574.510459705326
39	4514.740969871293
40	4446.772525529975
41	4371.474427843404
42	4289.475744312695
43	4201.130645804013
44	4106.508493818828
45	4005.45125309218
46	3897.629432468624
47	3782.6553663025375
48	3660.1829633566713
49	3530.0444685122934
50	3392.3560268413603
51	3247.6213356157286
52	3096.785358319832
53	2941.2754429989977
54	2782.961585088508
55	2624.0938266325797
56	2467.1267198167975
57	2314.5346779609167
58	2168.518650644656
59	2030.7444165497084
60	1902.0537399197779
61	1782.333107097355
62	1670.5128127875541
63	1564.8542906215625
64	1463.453671302059
65	1365.002315330643
66	1269.632808009522
67	1179.6911551673852
68	1100.1600926368963
69	1038.361978366398
70	1002.6487142901289
71	1000.0
72	1033.1589611012587
73	1107.9487456347783
74	1223.8240719507437
75	1375.4772875056397
76	1555.0497694199375
77	1753.931102892966
78	1963.8723067153173
79	2177.5396483911445
80	2388.7075194441672
81	2592.2915102713587
82	2784.275998866878
83	2961.627356145114
84	3122.1727144952015
85	3264.515492332728
86	3387.929859388934
87	3492.286100543649
88	3577.9532512302917
89	3645.7316617540455
90	3696.780548728432
91	3732.5540930130173
92	3754.731716613827
93	3765.1481232187107
94	3765.7259465551383
95	3758.405320041175
96	3745.071409359751
97	3727.4813661853773
98	3707.1916431672453
99	3685.481308162394
100	3663.275068132288
