1	407792.57324370876
2	403385.50615500147
3	398978.9058686473
4	394573.40883203904
5	390169.79872949334
6	385769.0100198618
7	381372.1241405373
8	376980.3688856855
9	372595.10253568535
10	368217.79773047334
11	363850.0197718538
12	359493.41501699074
13	355149.700431921
14	350820.64844878245
15	346508.0680567487
16	342213.79277704924
17	337939.66741783964
18	333687.5435093529
19	329459.26035975036
20	325256.6369296069
21	321081.46141416766
22	316935.48684689554
23	312820.42693767184
24	308737.94698799634
25	304689.6610185103
26	300677.1259560837
27	296701.83608837496
28	292765.22052906564
29	288868.63542045886
30	285013.36874452606
31	281200.6299301869
32	277431.5572884304
33	273707.2092590783
34	270028.5761271614
35	266396.57133991853
36	262812.0344666454
37	259275.72376622763
38	255788.32066733015
39	252350.42867671262
40	248962.5731387154
41	245625.19544220952
42	242338.657019924
43	239103.2408147747
44	235919.15617989498
45	232786.53530846754
46	229705.4333752618
47	226675.83304331245
48	223697.64838123525
49	220770.7264027421
50	217894.84507653152
51	215069.71492703693
52	212294.9834840887
53	209570.23747230112
54	206895.00272396626
55	204268.74454224444
56	201690.87282569884
57	199160.7429027826
58	196677.65984344573
59	194240.87617081858
60	191849.6021580543
61	189503.00913874898
62	187200.2318188751
63	184940.3660385517
64	182722.46607223793
65	180545.55218590688
66	178408.61116381155
67	176310.60122045773
68	174250.44980643925
69	172227.06070193276
70	170239.31325498372
71	168286.06673455524
72	166366.15460344168
73	164478.39366881605
74	162621.58568689902
75	160794.52591328416
76	158995.99704360845
77	157224.770775922
78	155479.6066314243
79	153759.2591252927
80	152062.480407096
81	150388.02390914067
82	148734.64814078386
83	147101.11891834025
84	145486.20961045334
85	143888.7001795624
86	142307.37611685897
87	140741.03463088736
88	139188.48478558377
89	137648.55120783634
90	136120.07262855783
91	134601.90469249332
92	133092.91983775859
93	131592.0086187833
94	130098.0766757784
95	128610.05216559599
96	127126.88338706957
97	125647.54614351543
98	124171.03859260432
99	122696.38740060323
100	121222.65013761968
