#median_bin_length(cM)	mean_posterior_tmrca	probability_coalesce_within_10_generation
5.875	33.1	0.03025430339316901
5.925	32.8	0.031026562938204483
5.975	32.5	0.031809069225454914
6.025	32.21	0.032601782639239185
6.075	31.93	0.033404664926152246
6.125	31.64	0.03421767932307957
6.175	31.37	0.03504079067130114
6.225	31.1	0.03587396551698738
6.275	30.83	0.03671717219844473
6.325	30.57	0.03757038092052298
6.375	30.31	0.03843356381663788
6.425	30.06	0.03930669499890279
6.475	29.82	0.0401897505968907
6.525	29.57	0.04108270878557462
6.575	29.34	0.04198554980300958
6.625	29.1	0.04289825595833645
6.675	28.87	0.04382081163068951
6.725	28.65	0.044753203259597925
6.775	28.43	0.04569541932746712
6.825	28.21	0.04664745033471971
6.875	28.0	0.047609288768170645
6.925	27.79	0.04858092906319584
6.975	27.59	0.04956236756024056
7.025	27.39	0.05055360245620061
7.075	27.19	0.05155463375118355
7.125	27.0	0.0525654631911467
7.175	26.81	0.05358609420688096
7.225	26.62	0.05461653184978896
7.275	26.44	0.05565678272488681
7.325	26.26	0.05670685492143211
7.375	26.09	0.05776675794155833
7.425	25.92	0.058836502627274745
7.475	25.75	0.059916101086167
7.525	25.58	0.06100556661610871
7.575	25.42	0.06210491362927571
7.625	25.26	0.06321415757573215
7.675	25.1	0.06433331486683395
7.725	24.95	0.06546240279867872
7.775	24.8	0.066601439475809
7.825	24.65	0.0677504437353588
7.875	24.5	0.0689094350718149
7.925	24.36	0.0700784335625468
7.975	24.22	0.0712574597942444
8.025	24.08	0.07244653479038818
8.075	23.95	0.07364567993985828
8.125	23.81	0.07485491692678176
8.175	23.68	0.07607426766169992
8.225	23.55	0.07730375421412783
8.275	23.42	0.07854339874656832
8.325	23.3	0.07979322345002979
8.375	23.18	0.08105325048109349
8.425	23.05	0.08232350190055966
8.475	22.94	0.08360399961370349
8.525	22.82	0.0848947653121544
8.575	22.7	0.08619582041741662
8.625	22.59	0.08750718602603363
8.675	22.48	0.08882888285640123
8.725	22.37	0.09016093119722342
8.775	22.26	0.09150335085760507
8.825	22.15	0.09285616111877032
8.875	22.04	0.09421938068739269
8.925	21.94	0.09559302765051733
8.975	21.84	0.09697711943205964
9.025	21.74	0.09837167275085286
9.075	21.64	0.09977670358022644
9.125	21.54	0.10119222710908606
9.175	21.44	0.1026182577044694
9.225	21.34	0.10405480887555
9.275	21.25	0.10550189323906195
9.325	21.16	0.10695952248611375
9.375	21.06	0.10842770735036286
9.425	20.97	0.10990645757752218
9.475	20.88	0.111395781896166
9.525	20.79	0.11289568798980729
9.575	20.7	0.11440618247021483
9.625	20.62	0.1159272708519424
9.675	20.53	0.11745895752803805
9.725	20.44	0.1190012457469065
9.775	20.36	0.12055413759029421
9.825	20.28	0.12211763395237223
9.875	20.19	0.12369173451988422
9.925	20.11	0.12527643775333744
9.975	20.03	0.1268717408692067
10.025	19.95	0.12847763982313037
10.075	19.87	0.13009412929406686
10.125	19.79	0.13172120266939313
10.175	19.72	0.13335885203091824
10.225	19.64	0.13500706814179095
10.275	19.56	0.1366658404342773
10.325	19.49	0.13833515699838836
10.375	19.41	0.14001500457133842
10.425	19.34	0.14170536852780782
10.475	19.26	0.14340623287099855
10.525	19.19	0.14511758022446047
10.575	19.12	0.14683939182466774
10.625	19.05	0.14857164751433177
10.675	18.97	0.1503143257364331
10.725	18.9	0.15206740352895307
10.775	18.83	0.1538308565202949
10.825	18.76	0.15560465892537417
10.875	18.7	0.15738878354236624
10.925	18.63	0.15918320175009826
10.975	18.56	0.16098788350606746
11.025	18.49	0.16280279734507824
11.075	18.42	0.1646279103784842
11.125	18.36	0.1664631882940184
11.175	18.29	0.1683085953562049
11.225	18.23	0.17016409440734143
11.275	18.16	0.1720296468690362
11.325	18.09	0.17390521274429366
11.375	18.03	0.1757907506201383
11.425	17.97	0.17768621767076156
11.475	17.9	0.1795915696611915
11.525	17.84	0.18150676095146479
11.575	17.78	0.1834317445013018
11.625	17.71	0.18536647187526956
11.675	17.65	0.18731089324842573
11.725	17.59	0.1892649574124376
11.775	17.53	0.19122861178216108
11.825	17.47	0.19320180240268314
11.875	17.41	0.19518447395680552
11.925	17.35	0.1971765697729731
11.975	17.29	0.19917803183363522
12.025	17.23	0.20118880078403278
12.075	17.17	0.20320881594139958
12.125	17.11	0.20523801530458097
12.175	17.05	0.20727633556404917
12.225	16.99	0.20932371211232087
12.275	16.93	0.21138007905476044
12.325	16.88	0.2134453692207649
12.375	16.82	0.21551951417532797
12.425	16.76	0.21760244423096659
12.475	16.7	0.2196940884600137
12.525	16.65	0.22179437470726346
12.575	16.59	0.2239032296029616
12.625	16.53	0.22602057857613936
12.675	16.48	0.2281463458682804
12.725	16.42	0.23028045454731186
12.775	16.37	0.23242282652191945
12.825	16.31	0.23457338255616988
12.875	16.26	0.23673204228444372
12.925	16.2	0.23889872422666592
12.975	16.15	0.24107334580382533
13.025	16.09	0.24325582335378515
13.075	16.04	0.245446072147363
13.125	15.99	0.24764400640469034
13.175	15.93	0.24984953931182954
13.225	15.88	0.2520625830376486
13.275	15.83	0.25428304875094837
13.325	15.77	0.25651084663782864
13.375	15.72	0.25874588591928926
13.425	15.67	0.2609880748690622
13.475	15.62	0.2632373208316582
13.525	15.56	0.2654935302406337
13.575	15.51	0.2677566086370584
13.625	15.46	0.27002646068818215
13.675	15.41	0.2723029902062906
13.725	15.36	0.27458610016775326
13.775	15.31	0.2768756927322345
13.825	15.26	0.2791716692620816
13.875	15.2	0.2814739303418725
13.925	15.15	0.2837823757981133
13.975	15.1	0.28609690471908694
14.025	15.05	0.28841741547483357
14.075	15.0	0.29074380573726827
14.125	14.95	0.29307597250041567
14.175	14.9	0.2954138121007619
14.225	14.86	0.2977572202377169
14.275	14.81	0.3001060919941735
14.325	14.76	0.30246032185715777
14.375	14.71	0.30481980373856676
14.425	14.66	0.3071844309959838
14.475	14.61	0.3095540964535587
14.525	14.56	0.3119286924229549
14.575	14.52	0.3143081107243478
14.625	14.47	0.31669224270746815
14.675	14.42	0.31908097927268925
14.725	14.37	0.3214742108921409
14.775	14.33	0.32387182763085076
14.825	14.28	0.32627371916789755
14.875	14.23	0.3286797748175786
14.925	14.18	0.3310898835505751
14.975	14.14	0.3335039340151147
15.025	14.09	0.33592181455811676
15.075	14.05	0.33834341324631995
15.125	14.0	0.3407686178873851
15.175	13.95	0.3431973160509569
15.225	13.91	0.345629395089688
15.275	13.86	0.3480647421602141
15.325	13.82	0.3505032442440714
15.375	13.77	0.3529447881685556
15.425	13.73	0.3553892606275035
15.475	13.68	0.357836548202006
15.525	13.64	0.36028653738103683
15.575	13.59	0.36273911458198715
15.625	13.55	0.36519416617111067
15.675	13.5	0.36765157848386076
15.725	13.46	0.37011123784512423
15.775	13.41	0.37257303058933416
15.825	13.37	0.37503684308047003
15.875	13.33	0.37750256173192065
15.925	13.28	0.37997007302622576
15.975	13.24	0.3824392635346683
16.025	13.2	0.38491001993672846
16.075	13.15	0.38738222903938874
16.125	13.11	0.38985577779627995
16.175	13.07	0.3923305533266679
16.225	13.03	0.39480644293427436
16.275	12.98	0.39728333412592887
16.325	12.94	0.3997611146300422
16.375	12.9	0.4022396724148981
16.425	12.86	0.4047188957067615
16.475	12.82	0.4071986730077999
16.525	12.77	0.4096788931137982
16.575	12.73	0.41215944513169167
16.625	12.69	0.41464021849687976
16.675	12.65	0.41712110299034055
16.725	12.61	0.4196019887555346
16.775	12.57	0.4220827663150891
16.825	12.53	0.42456332658726814
16.875	12.49	0.4270435609022123
16.925	12.45	0.42952336101796734
16.975	12.41	0.43200261913626187
17.025	12.37	0.43448122791807675
17.075	12.33	0.43695908049896054
17.125	12.29	0.43943607050411376
17.175	12.25	0.4419120920632344
17.225	12.21	0.4443870398251134
17.275	12.17	0.4468608089719923
17.325	12.13	0.44933329523366333
17.375	12.09	0.45180439490132507
17.425	12.05	0.4542740048411819
17.475	12.01	0.45674202250779267
17.525	11.97	0.4592083459571552
17.575	11.94	0.4616728738595414
17.625	11.9	0.4641355055120685
17.675	11.86	0.4665961408510056
17.725	11.82	0.4690546804638238
17.775	11.78	0.4715110256009778
17.825	11.75	0.47396507818742545
17.875	11.71	0.4764167408338814
17.925	11.67	0.47886591684780144
17.975	11.63	0.48131251024410604
18.025	11.6	0.4837564257556249
18.075	11.56	0.48619756884328985
18.125	11.52	0.4886358457060401
18.175	11.49	0.4910711632904765
18.225	11.45	0.4935034293002344
18.275	11.41	0.4959325522050993
18.325	11.38	0.4983584412498383
18.375	11.34	0.500781006462782
18.425	11.3	0.5032001586641262
18.475	11.27	0.5056158094739643
18.525	11.23	0.5080278713200689
18.575	11.2	0.51043625744539
18.625	11.16	0.5128408819152941
18.675	11.13	0.515241659624546
18.725	11.09	0.5176385063040158
18.775	11.06	0.5200313385271321
18.825	11.02	0.522420073716073
18.875	10.99	0.5248046301476917
18.925	10.95	0.5271849269591904
18.975	10.92	0.5295608841535415
19.025	10.88	0.5319324226046334
19.075	10.85	0.534299464062193
19.125	10.82	0.5366619311564271
19.175	10.78	0.5390197474024349
19.225	10.75	0.5413728372043581
19.275	10.71	0.5437211258592964
19.325	10.68	0.5460645395609707
19.375	10.65	0.548403005403144
19.425	10.61	0.5507364513828102
19.475	10.58	0.5530648064031353
19.525	10.55	0.5553880002761703
19.575	10.52	0.5577059637253293
19.625	10.48	0.5600186283876307
19.675	10.45	0.5623259268157226
19.725	10.42	0.5646277924796699
19.775	10.39	0.5669241597685244
19.825	10.35	0.5692149639916773
19.875	10.32	0.5715001413799845
19.925	10.29	0.573779629086685
19.975	10.26	0.576053365188105
20.025	10.23	0.5783212886841457
20.075	10.2	0.5805833394985774
20.125	10.16	0.5828394584791162
20.175	10.13	0.5850895873973084
20.225	10.1	0.587333668948211
20.275	10.07	0.5895716467498829
20.325	10.04	0.591803465342675
20.375	10.01	0.5940290701883435
20.425	9.98	0.5962484076689671
20.475	9.95	0.5984614250856809
20.525	9.92	0.6006680706572372
20.575	9.89	0.6028682935183833
20.625	9.86	0.605062043718071
20.675	9.83	0.6072492722174851
20.725	9.8	0.6094299308879195
20.775	9.77	0.6116039725084743
20.825	9.74	0.6137713507635959
20.875	9.71	0.6159320202404701
20.925	9.68	0.618085936426239
20.975	9.65	0.6202330557050862
21.025	9.62	0.6223733353551626
21.075	9.6	0.6245067335453666
21.125	9.57	0.6266332093319849
21.175	9.54	0.6287527226551972
21.225	9.51	0.6308652343354382
21.275	9.48	0.6329707060696294
21.325	9.45	0.6350691004272825
21.375	9.43	0.6371603808464739
21.425	9.4	0.6392445116297024
21.475	9.37	0.6413214579396123
21.525	9.34	0.6433911857946184
21.575	9.31	0.6454536620643978
21.625	9.29	0.6475088544652872
21.675	9.26	0.6495567315555567
21.725	9.23	0.6515972627305965
21.775	9.21	0.6536304182179821
21.825	9.18	0.6556561690724594
21.875	9.15	0.657674487170816
21.925	9.12	0.6596853452066734
21.975	9.1	0.6616887166851879
22.025	9.07	0.6636845759176518
22.075	9.05	0.6656728980160269
22.125	9.02	0.6676536588873835
22.175	8.99	0.6696268352282725
22.225	8.97	0.6715924045190139
22.275	8.94	0.6735503450179106
22.325	8.92	0.6755006357554016
22.375	8.89	0.6774432565281395
22.425	8.86	0.6793781878930071
22.475	8.84	0.6813054111610705
22.525	8.81	0.6832249083914731
22.575	8.79	0.6851366623852785
22.625	8.76	0.6870406566792473
22.675	8.74	0.6889368755395731
22.725	8.71	0.6908253039555633
22.775	8.69	0.6927059276332784
22.825	8.66	0.6945787329891263
22.875	8.64	0.6964437071434053
22.925	8.61	0.6983008379138294
22.975	8.59	0.7001501138089848
23.025	8.57	0.7019915240217899
23.075	8.54	0.7038250584228868
23.125	8.52	0.70565070755403
23.175	8.49	0.7074684626214348
23.225	8.47	0.7092783154890946
23.275	8.45	0.711080258672092
23.325	8.42	0.7128742853298734
23.375	8.4	0.7146603892595069
23.425	8.38	0.7164385648889331
23.475	8.35	0.7182088072701874
23.525	8.33	0.7199711120726134
23.575	8.31	0.7217254755760741
23.625	8.28	0.7234718946641331
23.675	8.26	0.7252103668172579
23.725	8.24	0.7269408901059847
23.775	8.22	0.7286634631841019
23.825	8.19	0.7303780852818283
23.875	8.17	0.7320847561989802
23.925	8.15	0.733783476298149
23.975	8.13	0.7354742464978821
24.025	8.1	0.7371570682658607
24.075	8.08	0.7388319436120956
24.125	8.06	0.7404988750821133
24.175	8.04	0.7421578657501701
24.225	8.02	0.7438089192124643
24.275	8.0	0.7454520395803659
24.325	7.97	0.7470872314736545
24.375	7.95	0.7487145000137775
24.425	7.93	0.7503338508171289
24.475	7.91	0.7519452899883249
24.525	7.89	0.7535488241135245
24.575	7.87	0.7551444602537558
24.625	7.85	0.7567322059382634
24.675	7.83	0.758312069157878
24.725	7.81	0.7598840583584199
24.775	7.78	0.7614481824341106
24.825	7.76	0.7630044507210261
24.875	7.74	0.7645528729905653
24.925	7.72	0.7660934594429509
24.975	7.7	0.7676262207007603
25.025	7.68	0.7691511678024829
25.075	7.66	0.7706683121961087
25.125	7.64	0.7721776657327565
25.175	7.62	0.7736792406603121
25.225	7.6	0.7751730496171396
25.275	7.58	0.7766591056257771
25.325	7.56	0.7781374220867061
25.375	7.54	0.7796080127721408
25.425	7.52	0.7810708918198589
25.475	7.51	0.7825260737270604
25.525	7.49	0.7839735733442768
25.575	7.47	0.7854134058692998
25.625	7.45	0.7868455868411816
25.675	7.43	0.7882701321342391
25.725	7.41	0.7896870579521158
25.775	7.39	0.7910963808218937
25.825	7.37	0.7924981175882231
25.875	7.35	0.793892285407506
25.925	7.34	0.7952789017421376
25.975	7.32	0.7966579843547579
26.025	7.3	0.7980295513025757
26.075	7.28	0.7993936209317176
26.125	7.26	0.8007502118716358
26.175	7.24	0.8020993430295411
26.225	7.23	0.803441033584905
26.275	7.21	0.8047753029839828
26.325	7.19	0.8061021709344037
26.375	7.17	0.8074216573997859
26.425	7.15	0.8087337825944119
26.475	7.14	0.8100385669779557
26.525	7.12	0.8113360312502309
26.575	7.1	0.8126261963460071
26.625	7.08	0.8139090834298757
26.675	7.07	0.8151847138911442
26.725	7.05	0.8164531093387932
26.775	7.03	0.8177142915964759
26.825	7.01	0.8189682826975583
26.875	7.0	0.8202151048802282
26.925	6.98	0.8214547805826177
26.975	6.96	0.8226873324380117
27.025	6.95	0.8239127832700761
27.075	6.93	0.8251311560881466
27.125	6.91	0.8263424740825586
27.175	6.9	0.8275467606200326
27.225	6.88	0.828744039239105
27.275	6.86	0.8299343336456066
27.325	6.85	0.8311176677081832
27.375	6.83	0.8322940654538774
27.425	6.81	0.8334635510637438
27.475	6.8	0.8346261488685223
27.525	6.78	0.8357818833443571
27.575	6.77	0.8369307791085547
27.625	6.75	0.8380728609154131
27.675	6.73	0.8392081536520684
27.725	6.72	0.8403366823344016
27.775	6.7	0.8414584721030146
27.825	6.69	0.8425735482192052
27.875	6.67	0.843681936061046
27.925	6.66	0.8447836611194586
27.975	6.64	0.8458787489943653
28.025	6.63	0.8469672253908958
28.075	6.61	0.8480491161155944
28.125	6.59	0.8491244470727332
28.175	6.58	0.8501932442606283
28.225	6.56	0.851255533768006
28.275	6.55	0.852311341770455
28.325	6.53	0.8533606945268618
28.375	6.52	0.8544036183759417
28.425	6.5	0.8554401397327916
28.475	6.49	0.8564702850854995
28.525	6.47	0.8574940809917768
28.575	6.46	0.858511554075675
28.625	6.45	0.8595227310242957
28.675	6.43	0.8605276385845907
28.725	6.42	0.8615263035601773
28.775	6.4	0.862518752808211
28.825	6.39	0.863505013236291
28.875	6.37	0.8644851117994231
28.925	6.36	0.8654590754970007
28.975	6.34	0.8664269313698695
29.025	6.33	0.8673887064973765
29.075	6.32	0.8683444279945263
29.125	6.3	0.8692941230091168
29.175	6.29	0.8702378187189667
29.225	6.27	0.8711755423291495
29.275	6.26	0.8721073210692911
29.325	6.25	0.8730331821908889
29.375	6.23	0.8739531529646847
29.425	6.22	0.8748672606780762
29.475	6.21	0.8757755326325548
29.525	6.19	0.8766779961411991
29.575	6.18	0.8775746785262026
29.625	6.17	0.8784656071164307
29.675	6.15	0.8793508092450328
29.725	6.14	0.8802303122470712
29.775	6.13	0.8811041434572036
29.825	6.11	0.8819723302074052
29.875	6.1	0.8828348998247061
29.925	6.09	0.8836918796289991
29.975	6.07	0.8845432969308447
30.025	6.06	0.8853891790293463
30.075	6.05	0.8862295532100415
30.125	6.03	0.8870644467428336
30.175	6.02	0.8878938868799572
30.225	6.01	0.8887179008539893
30.275	6.0	0.8895365158758715
30.325	5.98	0.8903497591329919
30.375	5.97	0.8911576577872795
30.425	5.96	0.8919602389733451
30.475	5.95	0.8927575297966573
30.525	5.93	0.8935495573317354
30.575	5.92	0.8943363486203901
30.625	5.91	0.8951179306699834
30.675	5.9	0.8958943304517479
30.725	5.88	0.8966655748990872
30.775	5.87	0.8974316909059626
30.825	5.86	0.8981927053252771
30.875	5.85	0.8989486449672853
30.925	5.84	0.8996995365980683
30.975	5.82	0.9004454069379991
31.025	5.81	0.9011862826602632
31.075	5.8	0.9019221903893969
31.125	5.79	0.9026531566998559
31.175	5.78	0.9033792081146144
31.225	5.76	0.9041003711037875
31.275	5.75	0.9048166720833021
31.325	5.74	0.9055281374135503
31.375	5.73	0.9062347933981232
31.425	5.72	0.90693666628254
31.475	5.71	0.9076337822530021
31.525	5.69	0.9083261674351912
31.575	5.68	0.9090138478930799
31.625	5.67	0.9096968496277759
31.675	5.66	0.9103751985763814
31.725	5.65	0.9110489206108855
31.775	5.64	0.9117180415370885
31.825	5.63	0.9123825870935297
31.875	5.62	0.9130425829504586
31.925	5.6	0.9136980547088148
31.975	5.59	0.9143490278992599
32.025	5.58	0.914995527981179
32.075	5.57	0.9156375803417733
32.125	5.56	0.9162752102951195
32.175	5.55	0.9169084430812693
32.225	5.54	0.9175373038653946
32.275	5.53	0.9181618177369116
32.325	5.52	0.9187820097086671
32.375	5.51	0.9193979047161202
32.425	5.5	0.9200095276165434
32.475	5.49	0.9206169031882704
32.525	5.47	0.9212200561299387
32.575	5.46	0.9218190110597656
32.625	5.45	0.9224137925148279
32.675	5.44	0.9230044249503863
32.725	5.43	0.9235909327392188
32.775	5.42	0.9241733401709483
32.825	5.41	0.924751671451434
32.875	5.4	0.9253259507021506
32.925	5.39	0.9258962019595854
32.975	5.38	0.9264624491746779
33.025	5.37	0.9270247162122409
33.075	5.36	0.9275830268504374
33.125	5.35	0.9281374047802453
33.175	5.34	0.9286878736049511
33.225	5.33	0.9292344568396661
33.275	5.32	0.9297771779108434
33.325	5.31	0.9303160601558287
33.375	5.3	0.9308511268224181
33.425	5.29	0.931382401068416
33.475	5.28	0.9319099059612559
33.525	5.27	0.9324336644775775
33.575	5.26	0.932953699502865
33.625	5.25	0.9334700338310641
33.675	5.24	0.9339826901642576
33.725	5.23	0.9344916911123092
33.775	5.22	0.9349970591925456
33.825	5.21	0.9354988168294559
33.875	5.2	0.9359969863544003
33.925	5.19	0.9364915900053171
33.975	5.18	0.936982649926465
34.025	5.17	0.9374701881681724
34.075	5.17	0.9379542266865925
34.125	5.16	0.9384347873434763
34.175	5.15	0.9389118919059581
34.225	5.14	0.9393855620463519
34.275	5.13	0.939855819341969
34.325	5.12	0.9403226852749222
34.375	5.11	0.9407861812319748
34.425	5.1	0.9412463285043835
34.475	5.09	0.9417031482877447
34.525	5.08	0.9421566616818737
34.575	5.07	0.9426068896906719
34.625	5.06	0.9430538532220314
34.675	5.05	0.9434975730877133
34.725	5.05	0.9439380700032842
34.775	5.04	0.944375364588014
34.825	5.03	0.9448094773648166
34.875	5.02	0.9452404287601887
34.925	5.01	0.9456682391041633
34.975	5.0	0.9460929286302727
35.025	4.99	0.9465145174755031
35.075	4.98	0.9469330256802898
35.125	4.98	0.9473484731884941
35.175	4.97	0.9477608798474068
35.225	4.96	0.9481702654077548
35.275	4.95	0.9485766495237009
35.325	4.94	0.9489800517528912
35.375	4.93	0.9493804915564581
35.425	4.92	0.949777988299085
35.475	4.92	0.9501725612490322
35.525	4.91	0.9505642295782084
35.575	4.9	0.9509530123622222
35.625	4.89	0.9513389285804587
35.675	4.88	0.9517219971161482
35.725	4.87	0.9521022367564674
35.775	4.86	0.9524796661926125
35.825	4.86	0.9528543040199126
35.875	4.85	0.9532261687379291
35.925	4.84	0.9535952787505649
35.975	4.83	0.9539616523661898
36.025	4.82	0.9543253077977729
36.075	4.82	0.9546862631629915
36.125	4.81	0.9550445364843959
36.175	4.8	0.955400145689535
36.225	4.79	0.9557531086111155
36.275	4.78	0.9561034429871472
36.325	4.78	0.9564511664611297
36.375	4.77	0.9567962965821905
36.425	4.76	0.9571388508052668
36.475	4.75	0.957478846491302
36.525	4.74	0.9578163009074033
36.575	4.74	0.9581512312270442
36.625	4.73	0.9584836545302529
36.675	4.72	0.9588135878038162
36.725	4.71	0.9591410479414828
36.775	4.7	0.9594660517441571
36.825	4.7	0.9597886159201336
36.875	4.69	0.9601087570852966
36.925	4.68	0.9604264917633546
36.975	4.67	0.9607418363860573
37.025	4.67	0.961054807293419
37.075	4.66	0.9613654207339767
37.125	4.65	0.9616736928649965
37.175	4.64	0.9619796397527496
37.225	4.64	0.9622832773727226
37.275	4.63	0.9625846216098981
37.325	4.62	0.9628836882589815
37.375	4.61	0.9631804930246818
37.425	4.61	0.9634750515219502
37.475	4.6	0.9637673792762605
37.525	4.59	0.9640574917238587
37.575	4.58	0.9643454042120517
37.625	4.58	0.9646311319994579
37.675	4.57	0.9649146902563123
37.725	4.56	0.9651960940647092
37.775	4.55	0.9654753584189152
37.825	4.55	0.9657524982256365
37.875	4.54	0.9660275283043143
37.925	4.53	0.966300463387407
37.975	4.53	0.9665713181206799
38.025	4.52	0.9668401070635199
38.075	4.51	0.9671068446892033
38.125	4.5	0.9673715453852211
38.175	4.5	0.9676342234535661
38.225	4.49	0.9678948931110364
38.275	4.48	0.9681535684895475
38.325	4.48	0.9684102636364423
38.375	4.47	0.9686649925147883
38.425	4.46	0.9689177690037009
38.475	4.46	0.9691686068986557
38.525	4.45	0.9694175199117956
38.575	4.44	0.9696645216722539
38.625	4.43	0.9699096257264842
38.675	4.43	0.9701528455385593
38.725	4.42	0.9703941944904977
38.775	4.41	0.9706336858826083
38.825	4.41	0.9708713329337887
38.875	4.4	0.9711071487818587
38.925	4.39	0.9713411464839036
38.975	4.39	0.9715733390165798
39.025	4.38	0.9718037392764549
39.075	4.37	0.9720323600803488
39.125	4.37	0.9722592141656405
39.175	4.36	0.9724843141906324
39.225	4.35	0.972707672734861
39.275	4.35	0.972929302299434
39.325	4.34	0.9731492153073853
39.375	4.33	0.9733674241039858
39.425	4.33	0.9735839409571023
39.475	4.32	0.9737987780575207
39.525	4.31	0.9740119475192974
39.575	4.31	0.9742234613800883
39.625	4.3	0.9744333316014973
39.675	4.3	0.9746415700694102
39.725	4.29	0.974848188594343
39.775	4.28	0.9750531989117823
39.825	4.28	0.97525661268252
39.875	4.27	0.9754584414930042
39.925	4.26	0.9756586968556852
39.975	4.26	0.9758573902093439
40.025	4.25	0.976054532919458
40.075	4.25	0.9762501362785267
40.125	4.24	0.9764442115064178
40.175	4.23	0.9766367697507263
40.225	4.23	0.9768278220870971
40.275	4.22	0.9770173795195924
40.325	4.21	0.977205452981018
40.375	4.21	0.9773920533332822
40.425	4.2	0.9775771913677241
40.475	4.2	0.9777608778054737
40.525	4.19	0.9779431232977943
40.575	4.18	0.9781239384264183
40.625	4.18	0.9783033337039011
40.675	4.17	0.9784813195739583
40.725	4.17	0.978657906411817
40.775	4.16	0.9788331045245505
40.825	4.15	0.9790069241514333
40.875	4.15	0.9791793754642796
40.925	4.14	0.9793504685677731
40.975	4.14	0.9795202134998435
41.025	4.13	0.9796886202319701
41.075	4.12	0.9798556986695477
41.125	4.12	0.980021458652227
41.175	4.11	0.9801859099542479
41.225	4.11	0.980349062284784
41.275	4.1	0.9805109252882835
41.325	4.09	0.9806715085448064
41.375	4.09	0.9808308215703749
41.425	4.08	0.9809888738172959
41.475	4.08	0.9811456746745147
41.525	4.07	0.9813012334679332
41.575	4.07	0.9814555594607781
41.625	4.06	0.9816086618539004
41.675	4.05	0.981760549786146
41.725	4.05	0.9819112323346615
41.775	4.04	0.982060718515256
41.825	4.04	0.9822090172827124
41.875	4.03	0.9823561375311312
41.925	4.03	0.9825020880942691
42.025	4.02	0.9827905151999257
42.075	4.01	0.9829330091111769
42.125	4.0	0.9830743680752637
42.175	4.0	0.9832146006291433
42.225	3.99	0.9833537152514091
42.275	3.99	0.9834917203625958
42.325	3.98	0.9836286243255279
42.375	3.98	0.983764435445642
42.425	3.97	0.9838991619712979
42.475	3.97	0.9840328120941095
42.525	3.96	0.9841653939492763
42.575	3.95	0.9842969156158933
42.625	3.95	0.984427385117275
42.675	3.94	0.9845568104212719
42.725	3.94	0.9846851994406052
42.775	3.93	0.9848125600331603
42.825	3.93	0.9849389000023258
42.875	3.92	0.9850642270972957
42.925	3.92	0.9851885490133893
42.975	3.91	0.9853118733923649
43.025	3.91	0.9854342078227379
43.075	3.9	0.9855555598400836
