#median_bin_length(cM)	mean_posterior_tmrca	probability_coalesce_within_10_generation
7.275	23.15	0.16107428411632566
7.325	22.96	0.1636406324014883
7.375	22.78	0.16621835886107056
7.425	22.6	0.1688072238040082
7.475	22.43	0.17140698843737406
7.525	22.26	0.1740174149002759
7.575	22.09	0.17663826629696344
7.625	21.92	0.17926930672912833
7.675	21.76	0.1819103013273929
7.725	21.59	0.18456101628197932
7.775	21.43	0.18722121887255386
7.825	21.28	0.18989067749724517
7.875	21.12	0.19256916170083513
7.925	20.97	0.19525644220212504
7.975	20.82	0.19795229092047412
8.025	20.67	0.20065648100152134
8.075	20.53	0.20336878684208548
8.125	20.38	0.206088984114261
8.175	20.24	0.20881684978870207
8.225	20.1	0.21155216215711606
8.275	19.96	0.21429470085396227
8.325	19.83	0.21704424687737423
8.375	19.69	0.2198005826093092
8.425	19.56	0.22256349183493493
8.475	19.43	0.22533275976126552
8.525	19.3	0.22810817303505757
8.575	19.18	0.23088951975997568
8.625	19.05	0.23367658951303488
8.675	18.93	0.23646917336034423
8.725	18.81	0.23926706387214539
8.775	18.69	0.24207005513717123
8.825	18.57	0.2448779427763317
8.875	18.45	0.24769052395573776
8.925	18.34	0.2505075973990794
8.975	18.22	0.2533289633993624
9.025	18.11	0.25615442383002585
9.075	18.0	0.25898378215544304
9.125	17.89	0.26181684344082395
9.175	17.78	0.26465341436153
9.225	17.67	0.26749330321180953
9.275	17.57	0.27033631991297224
9.325	17.46	0.2731822760210069
9.375	17.36	0.2760309847336605
9.425	17.26	0.2788822608969878
9.475	17.16	0.28173592101138306
9.525	17.06	0.28459178323710027
9.575	16.96	0.287449667399288
9.625	16.86	0.2903093949925284
9.675	16.77	0.2931707891849115
9.725	16.67	0.2960336748216446
9.775	16.58	0.29889787842820614
9.825	16.48	0.3017632282130665
9.875	16.39	0.30462955406996894
9.925	16.3	0.30749668757979737
9.975	16.21	0.3103644620120316
10.025	16.12	0.31323271232580036
10.075	16.03	0.31610127517054554
10.125	15.95	0.31896998888630684
10.175	15.86	0.32183869350363514
10.225	15.78	0.3247072307431402
10.275	15.69	0.32757544401469024
10.325	15.61	0.3304431784162675
10.375	15.53	0.33331028073248786
10.425	15.45	0.3361765994327928
10.475	15.37	0.3390419846693297
10.525	15.29	0.34190628827451863
10.575	15.21	0.344769363758322
10.625	15.13	0.34763106630521745
10.675	15.05	0.35049125277089377
10.725	14.98	0.35334978167866293
10.775	14.9	0.35620651321560887
10.825	14.83	0.35906130922847274
10.875	14.75	0.36191403321929083
10.925	14.68	0.3647645503407708
10.975	14.61	0.3676127273914524
11.025	14.53	0.37045843281061
11.075	14.46	0.3733015366729583
11.125	14.39	0.3761419106831111
11.175	14.32	0.3789794281698561
11.225	14.25	0.38181396408019924
11.275	14.19	0.3846453949732339
11.325	14.12	0.38747359901379747
11.375	14.05	0.39029845596595963
11.425	13.98	0.39311984718631415
11.475	13.92	0.3959376556171133
11.525	13.85	0.39875176577921795
11.575	13.79	0.40156206376489684
11.625	13.73	0.4043684372304614
11.675	13.66	0.407170775388757
11.725	13.6	0.4099689690014975
11.775	13.54	0.41276291037146784
11.825	13.48	0.4155524933345861
11.875	13.41	0.41833761325183705
11.925	13.35	0.421118167001079
11.975	13.29	0.4238940529687254
12.025	13.24	0.42666517104132184
12.075	13.18	0.4294314225969989
12.125	13.12	0.43219271049681934
12.175	13.06	0.4349489390760357
12.225	13.0	0.4377000141352299
12.275	12.95	0.4404458429313736
12.325	12.89	0.4431863341687936
12.375	12.83	0.44592139799004843
12.425	12.78	0.4486509459667295
12.475	12.72	0.4513748910901792
12.525	12.67	0.4540931477621338
12.575	12.62	0.45680563178530353
12.625	12.56	0.4595122603538736
12.675	12.51	0.46221295204395774
12.725	12.46	0.4649076268039753
12.775	12.41	0.4675962059449861
12.825	12.35	0.47027861213095695
12.875	12.3	0.4729547693690002
12.925	12.25	0.4756246029995429
12.975	12.2	0.4782880396864667
13.025	12.15	0.4809450074072026
13.075	12.1	0.48359543544279143
13.125	12.05	0.486239254367898
13.175	12.0	0.4888763960408142
13.225	11.96	0.49150679359341826
13.275	11.91	0.49413038142110266
13.325	11.86	0.49674709517270116
13.375	11.81	0.49935687174036925
13.425	11.77	0.5019596492494632
13.475	11.72	0.5045553670483928
13.525	11.67	0.5071439656984682
13.575	11.63	0.5097253869637337
13.625	11.58	0.5122995738007852
13.675	11.54	0.5148664703485948
13.725	11.49	0.5174260219183112
13.775	11.45	0.5199781749830811
13.825	11.41	0.5225228771678473
13.875	11.36	0.5250600772391667
13.925	11.32	0.5275897250950207
13.975	11.28	0.5301117717546304
14.025	11.23	0.5326261693482955
14.075	11.19	0.5351328711072117
14.125	11.15	0.5376318313533354
14.175	11.11	0.540123005489229
14.225	11.07	0.5426063499879399
14.275	11.02	0.5450818223828895
14.325	10.98	0.5475493812577763
14.375	10.94	0.5500089862365062
14.425	10.9	0.5524605979731353
14.475	10.86	0.5549041781418405
14.525	10.82	0.5573396894268997
14.575	10.79	0.5597670955127271
14.625	10.75	0.5621863610738984
14.675	10.71	0.564597451765227
14.725	10.67	0.5670003342118615
14.775	10.63	0.5693949759994107
14.825	10.59	0.5717813456641073
14.875	10.56	0.574159412682994
14.925	10.52	0.5765291474641518
14.975	10.48	0.578890521336952
15.025	10.44	0.58124350654236
15.075	10.41	0.5835880762232588
15.125	10.37	0.5859242044148119
15.175	10.34	0.5882518660348843
15.225	10.3	0.590571036874477
15.275	10.26	0.5928816935882092
15.325	10.23	0.5951838136848596
15.375	10.19	0.59747737551792
15.425	10.16	0.5997623582762123
15.475	10.13	0.6020387419745465
15.525	10.09	0.6043065074444152
15.575	10.06	0.6065656363247369
15.625	10.02	0.6088161110526457
15.675	9.99	0.6110579148543306
15.725	9.96	0.6132910317359137
15.775	9.92	0.6155154464743776
15.825	9.89	0.6177311446085536
15.875	9.86	0.6199381124301365
15.925	9.82	0.6221363369747711
15.975	9.79	0.6243258060131673
16.025	9.76	0.6265065080422849
16.075	9.73	0.6286784322765581
16.125	9.7	0.6308415686391674
16.175	9.67	0.6329959077533786
16.225	9.63	0.6351414409339167
16.275	9.6	0.637278160178406
16.325	9.57	0.6394060581588494
16.375	9.54	0.6415251282131766
16.425	9.51	0.6436353643368291
16.475	9.48	0.6457367611744173
16.525	9.45	0.6478293140114146
16.575	9.42	0.6499130187659125
16.625	9.39	0.6519878719804403
16.675	9.36	0.6540538708138208
16.725	9.33	0.6561110130330904
16.775	9.3	0.6581592970054887
16.825	9.27	0.6601987216904732
16.875	9.25	0.662229286631821
16.925	9.22	0.6642509919497589
16.975	9.19	0.6662638383331766
17.025	9.16	0.6682678270318708
17.075	9.13	0.6702629598488684
17.125	9.11	0.6722492391327831
17.175	9.08	0.6742266677702557
17.225	9.05	0.676195249178418
17.275	9.02	0.6781549872974472
17.325	9.0	0.6801058865831597
17.375	8.97	0.6820479519996523
17.425	8.94	0.6839811890120282
17.475	8.91	0.6859056035791486
17.525	8.89	0.687821202146464
17.575	8.86	0.6897279916389001
17.625	8.84	0.6916259794537806
17.675	8.81	0.6935151734538391
17.725	8.78	0.695395581960258
17.775	8.76	0.6972672137457823
17.825	8.73	0.699130078027881
17.875	8.71	0.7009841844619819
17.925	8.68	0.7028295431347324
17.975	8.66	0.7046661645573481
18.025	8.63	0.7064940596590067
18.075	8.61	0.7083132397802842
18.125	8.58	0.7101237166666758
18.175	8.56	0.7119255024621446
18.225	8.53	0.7137186097027522
18.275	8.51	0.7155030513103221
18.325	8.48	0.7172788405861759
18.375	8.46	0.7190459912049162
18.425	8.44	0.7208045172082795
18.475	8.41	0.7225544329990112
18.525	8.39	0.7242957533348445
18.575	8.37	0.7260284933224888
18.625	8.34	0.7277526684117027
18.675	8.32	0.7294682943894095
18.725	8.3	0.7311753873738733
18.775	8.27	0.732873963808924
18.825	8.25	0.7345640404582335
18.875	8.23	0.7362456343996638
18.925	8.2	0.7379187630196524
18.975	8.18	0.7395834440076507
19.025	8.16	0.7412396953506304
19.075	8.14	0.7428875353276246
19.125	8.12	0.7445269825043469
19.175	8.09	0.7461580557278271
19.225	8.07	0.7477807741211469
19.275	8.05	0.749395157078173
19.325	8.03	0.7510012242583985
19.375	8.01	0.7525989955817974
19.425	7.99	0.7541884912237337
19.475	7.96	0.7557697316099516
19.525	7.94	0.7573427374115771
19.575	7.92	0.7589075295402075
19.625	7.9	0.7604641291430176
19.675	7.88	0.762012557597947
19.725	7.86	0.7635528365089127
19.775	7.84	0.7650849877010856
19.825	7.82	0.7666090332162275
19.875	7.8	0.7681249953080379
19.925	7.78	0.7696328964376029
19.975	7.76	0.77113275926884
20.025	7.74	0.772624606664043
20.075	7.72	0.7741084616794278
20.125	7.7	0.7755843475607674
20.175	7.68	0.7770522877390373
20.225	7.66	0.7785123058261453
20.275	7.64	0.7799644256106671
20.325	7.62	0.7814086710536747
20.375	7.6	0.7828450662845741
20.425	7.58	0.7842736355970125
20.475	7.56	0.7856944034448116
20.525	7.54	0.7871073944379663
20.575	7.52	0.7885126333386774
20.625	7.5	0.7899101450574361
20.675	7.49	0.7912999546491424
20.725	7.47	0.7926820873092777
20.775	7.45	0.7940565683701285
20.825	7.43	0.7954234232970281
20.875	7.41	0.7967826776846786
20.925	7.39	0.7981343572534724
20.975	7.37	0.7994784878459037
21.025	7.36	0.8008150954229891
21.075	7.34	0.8021442060607417
21.125	7.32	0.8034658459466857
21.175	7.3	0.8047800413764252
21.225	7.29	0.8060868187502237
21.275	7.27	0.8073862045696655
21.325	7.25	0.8086782254343281
21.375	7.23	0.8099629080384989
21.425	7.21	0.811240279167954
21.475	7.2	0.8125103656967403
21.525	7.18	0.8137731945840341
21.575	7.16	0.8150287928710249
21.625	7.15	0.8162771876778198
21.675	7.13	0.8175184062004135
21.725	7.11	0.8187524757076974
21.775	7.1	0.8199794235384735
21.825	7.08	0.8211992770985536
21.875	7.06	0.8224120638578452
21.925	7.04	0.8236178113475303
21.975	7.03	0.8248165471572277
22.075	7.0	0.8271930943707582
22.125	6.98	0.8283709612212609
22.175	6.96	0.8295419272797415
22.225	6.95	0.830706020387134
22.275	6.93	0.8318632684266907
22.325	6.91	0.8330136993214415
22.375	6.9	0.8341573410316421
22.425	6.88	0.8352942215523002
22.475	6.87	0.8364243689107062
22.525	6.85	0.837547811164004
22.575	6.84	0.8386645763968119
22.625	6.82	0.8397746927188556
22.675	6.8	0.8408781882626342
22.725	6.79	0.8419750911811424
22.775	6.77	0.8430654296456027
22.825	6.76	0.8441492318432283
22.875	6.74	0.8452265259750416
22.925	6.73	0.8462973402536956
22.975	6.71	0.8473617029013373
23.025	6.7	0.8484196421475168
23.075	6.68	0.8494711862271026
23.125	6.67	0.8505163633782445
23.225	6.64	0.8525877298521403
23.275	6.62	0.8536139756496178
23.325	6.61	0.8546339674642243
23.375	6.59	0.8556477335208986
23.425	6.58	0.8566553020362223
23.475	6.57	0.8576567012165858
23.525	6.55	0.8586519592563624
23.575	6.54	0.8596411043361447
23.625	6.52	0.8606241646209808
23.675	6.51	0.8616011682586384
23.725	6.49	0.8625721433779183
23.775	6.48	0.8635371180869752
23.825	6.47	0.8644961204716647
23.875	6.45	0.8654491785939339
23.925	6.44	0.8663963204902111
23.975	6.43	0.8673375741698516
24.075	6.4	0.8692025287719883
24.125	6.38	0.8701262855640232
24.175	6.37	0.8710442658755312
24.225	6.36	0.8719564975578044
24.275	6.34	0.8728630084261736
24.325	6.33	0.8737638262585946
24.375	6.32	0.8746589787942846
24.525	6.28	0.8773107214039471
24.575	6.26	0.878183489323421
24.625	6.25	0.8790507300147726
24.675	6.24	0.8799124709572675
24.725	6.22	0.880768739582457
24.775	6.21	0.881619563273008
24.825	6.2	0.8824649693615154
24.875	6.19	0.8833049851293704
24.925	6.17	0.884139637805609
24.975	6.16	0.8849689545658329
25.025	6.15	0.8857929625311072
25.075	6.14	0.8866116887668959
25.125	6.12	0.8874251602820188
25.225	6.1	0.8890364468962061
25.275	6.09	0.8898343157205666
25.325	6.07	0.8906270372728998
25.475	6.04	0.8929745850904391
25.525	6.02	0.8937469840312351
25.675	5.99	0.8960342002254699
25.725	5.98	0.8967866998210398
25.775	5.96	0.8975342902158493
25.825	5.95	0.8982769975267403
25.875	5.94	0.899014847800517
25.975	5.92	0.9004760810692249
26.025	5.91	0.9011995158008562
26.125	5.88	0.90263215025436
26.225	5.86	0.9040459755602586
26.275	5.85	0.9047458985762912
26.425	5.81	0.9068180134590209
26.475	5.8	0.907499584465208
26.525	5.79	0.9081766303489552
26.575	5.78	0.908849176104865
26.675	5.76	0.9101808668128508
26.725	5.75	0.9108400613538101
26.775	5.74	0.9114948549437144
26.825	5.73	0.9121452721738411
26.875	5.71	0.9127913375533429
26.975	5.69	0.914070510383781
27.025	5.68	0.91470366643841
27.075	5.67	0.9153325678489462
27.125	5.66	0.9159572387074019
27.175	5.65	0.9165777030211261
27.225	5.64	0.9171939847124456
27.275	5.63	0.9178061076182875
27.325	5.62	0.9184140954898348
27.375	5.61	0.9190179719921822
27.425	5.6	0.9196177607039934
27.575	5.57	0.921392834579964
27.625	5.56	0.9219765061769551
27.675	5.55	0.9225562065696475
27.725	5.54	0.9231319588118604
27.775	5.53	0.9237037858689975
27.825	5.52	0.9242717106177847
27.875	5.51	0.92483575584605
27.925	5.49	0.9253959442524919
27.975	5.48	0.9259522984464778
28.025	5.47	0.9265048409478328
28.075	5.46	0.927053594186639
28.125	5.46	0.9275985805030681
28.175	5.45	0.9281398221471955
28.225	5.44	0.9286773412788344
28.275	5.43	0.9292111599673876
28.325	5.42	0.9297413001916965
28.425	5.4	0.9307906327093026
28.475	5.39	0.93130986850627
28.525	5.38	0.9318255128460939
28.575	5.37	0.9323375872529032
28.675	5.35	0.9333511119076042
28.825	5.32	0.9348451572432951
28.875	5.31	0.935336258942411
28.925	5.3	0.9358239388177536
29.075	5.27	0.9372666549626749
29.125	5.26	0.9377408545456546
29.275	5.24	0.9391436218476038
29.375	5.22	0.9400624760268262
29.425	5.21	0.9405170660830727
29.475	5.2	0.9409684579799846
29.525	5.19	0.9414166715001219
29.575	5.18	0.9418617263343776
29.625	5.17	0.9423036420820349
29.675	5.16	0.9427424382508203
29.725	5.16	0.943178134256954
29.775	5.15	0.9436107494252216
29.825	5.14	0.9440403029890374
29.975	5.11	0.9453107850190157
30.025	5.1	0.9457282826745473
30.075	5.09	0.9461428135249992
30.125	5.09	0.9465543962573327
30.175	5.08	0.9469630494677895
30.275	5.06	0.9477716412550444
30.325	5.05	0.9481716165716955
30.375	5.04	0.9485687358464184
30.525	5.02	0.9497431384127584
30.575	5.01	0.9501290140641194
30.625	5.0	0.9505121234968472
30.675	4.99	0.9508924844067848
30.725	4.98	0.9512701144005277
30.775	4.98	0.9516450309955838
30.825	4.97	0.9520172516205399
30.875	4.96	0.9523867936152189
30.975	4.94	0.9531179106303367
31.025	4.94	0.9534795198882278
31.075	4.93	0.953838518991115
31.125	4.92	0.9541949248377145
31.275	4.9	0.955248750513077
31.375	4.88	0.9559386405556615
31.475	4.86	0.9566185557194259
31.525	4.86	0.9569548133910261
31.625	4.84	0.9576200094987362
31.675	4.83	0.9579489799115906
31.725	4.82	0.9582755530725229
31.775	4.82	0.9585997447566136
31.825	4.81	0.9589215706540486
31.875	4.8	0.9592410463703316
31.925	4.79	0.9595581874265328
32.275	4.74	0.9617140904861339
32.325	4.73	0.9620131029669533
32.425	4.72	0.9626045464278853
32.475	4.71	0.9628970067065026
32.625	4.69	0.9637615158156801
32.675	4.68	0.9640454428262839
32.825	4.66	0.9648846946359562
32.925	4.65	0.9654338950644286
32.975	4.64	0.9657054467005114
33.025	4.63	0.9659749842803348
33.075	4.62	0.9662425214526197
33.125	4.62	0.9665080717878991
33.175	4.61	0.9667716487787931
33.225	4.6	0.9670332658402867
33.275	4.6	0.967292936310025
33.375	4.58	0.9678064904397599
33.425	4.57	0.9680604003908684
33.475	4.57	0.9683124163330091
33.525	4.56	0.968562551221371
33.625	4.55	0.9690572292796598
33.775	4.53	0.9697854580104122
33.875	4.51	0.9702618983613946
34.075	4.49	0.971193515508003
34.175	4.47	0.9716488871187641
34.225	4.47	0.9718740057292287
34.325	4.45	0.9723191678185823
34.425	4.44	0.9727576412476162
34.575	4.42	0.973403012913442
34.675	4.41	0.9738251683781544
34.825	4.39	0.9744464882304608
34.875	4.38	0.9746504623643476
34.925	4.38	0.9748528885619601
34.975	4.37	0.9750537777054912
35.025	4.36	0.9752531406101648
35.075	4.36	0.9754509880245232
35.125	4.35	0.9756473306307405
35.275	4.33	0.9762274354330275
35.325	4.33	0.9764178643115471
35.375	4.32	0.976606840807795
35.475	4.31	0.976980477750413
35.575	4.29	0.9773484278139928
35.625	4.29	0.9775302954727565
35.675	4.28	0.9777107715332426
35.725	4.28	0.9778898659047424
35.775	4.27	0.9780675884341087
36.025	4.24	0.9789359637553646
36.125	4.23	0.9792740487205933
36.325	4.2	0.9799347492691993
36.625	4.17	0.980888224739073
36.725	4.16	0.9811963160959063
36.925	4.14	0.9817983165559878
36.975	4.13	0.9819459118208373
37.175	4.11	0.982524924960852
37.325	4.09	0.9829474786404097
37.375	4.09	0.9830861433106345
37.425	4.08	0.9832237280006818
37.475	4.07	0.9833602406104429
37.525	4.07	0.9834956889876194
37.575	4.06	0.9836300809279924
37.625	4.06	0.9837634241757178
37.675	4.05	0.9838957264235958
37.725	4.05	0.9840269953133489
37.825	4.04	0.984286463331699
37.925	4.03	0.9845418883536786
38.025	4.01	0.9847933297027783
38.075	4.01	0.9849175748221635
38.125	4.0	0.9850408459118635
38.175	4.0	0.985163150166394
38.225	3.99	0.9852844947319356
38.275	3.99	0.9854048867066156
38.375	3.98	0.9856428410372957
38.425	3.97	0.9857604173517078
38.525	3.96	0.9859928028219812
38.575	3.96	0.9861076256551751
38.625	3.95	0.9862215442614799
38.775	3.94	0.9865579417243844
38.825	3.93	0.9866683102012029
38.875	3.93	0.9867778076138319
38.975	3.92	0.9869942151927333
39.025	3.91	0.9871011382214664
39.125	3.9	0.9873124545844202
39.175	3.9	0.9874168605187749
39.225	3.89	0.9875204399498286
39.375	3.88	0.9878262809352766
39.425	3.87	0.9879266158533123
39.475	3.87	0.9880261548071022
39.625	3.85	0.9883200554970573
39.725	3.84	0.9885121180423957
39.775	3.84	0.9886070053954328
39.925	3.82	0.9888871605090213
39.975	3.82	0.988979062092389
40.025	3.81	0.9890702312804539
40.175	3.8	0.9893393996857804
40.225	3.79	0.9894276943130423
40.325	3.78	0.9896021736865427
40.375	3.78	0.989688369094186
40.425	3.77	0.9897738753610255
40.475	3.77	0.9898586977246131
40.625	3.76	0.9901091132199477
40.675	3.75	0.9901912516123923
40.725	3.75	0.9902727317410868
40.775	3.74	0.9903535586258506
40.825	3.74	0.9904337372510046
40.925	3.73	0.9905921694835108
41.025	3.72	0.9907480676113408
41.075	3.71	0.9908250784757682
41.125	3.71	0.990901470253096
41.175	3.7	0.9909772476851978
41.625	3.66	0.9916323648987145
41.675	3.66	0.9917022523561939
41.725	3.66	0.9917715754463258
41.925	3.64	0.9920433106731023
42.075	3.63	0.9922413963071494
42.125	3.62	0.9923063584693659
42.225	3.61	0.9924347078989493
42.325	3.6	0.9925609844939502
42.575	3.58	0.9928678163235917
42.825	3.56	0.9931623795657967
43.175	3.53	0.9935550490015084
43.225	3.53	0.9936093294827799
43.725	3.49	0.9941283230783209
44.025	3.46	0.9944198430245712
44.225	3.45	0.9946063343312613
44.325	3.44	0.9946972970473406
44.425	3.43	0.9947867696951822
44.675	3.41	0.9950040854491577
44.975	3.39	0.9952532658305926
45.025	3.39	0.9952936044313742
45.125	3.38	0.9953732845974167
45.325	3.36	0.9955287303024717
45.375	3.36	0.9955667912669016
45.425	3.36	0.9956045371408249
45.525	3.35	0.9956790936518972
45.625	3.34	0.9957524197157364
46.425	3.28	0.9962970205851583
46.475	3.28	0.9963287018157961
46.525	3.28	0.9963601190556219
46.725	3.26	0.9964831903504094
46.825	3.26	0.9965431965182117
46.925	3.25	0.9966022048375317
47.025	3.24	0.9966602313489159
47.125	3.24	0.9967172918468951
47.175	3.23	0.9967454647102464
47.375	3.22	0.9968558182560057
47.625	3.2	0.9969886401623624
47.825	3.19	0.9970909436382457
47.925	3.18	0.997140816249871
47.975	3.18	0.9971654388177804
48.025	3.18	0.9971898544937192
48.075	3.17	0.9972140649611216
48.125	3.17	0.9972380718903248
48.175	3.17	0.9972618769386488
48.725	3.13	0.9975108695843594
48.775	3.13	0.9975323767249823
48.825	3.12	0.9975537023882675
48.875	3.12	0.997574848059069
48.925	3.12	0.9975958152105999
48.975	3.11	0.997616605304502
49.775	3.06	0.9979263161493535
49.875	3.06	0.9979621494082291
49.925	3.05	0.9979798383488294
50.025	3.05	0.998014767090189
50.275	3.03	0.9980995260361395
50.925	3.0	0.9983036795725653
51.325	2.97	0.9984184754700709
51.475	2.96	0.9984595334222864
51.625	2.95	0.9984995472758169
51.775	2.95	0.998538542891528
51.925	2.94	0.9985765455117313
52.075	2.93	0.9986135797742589
52.175	2.92	0.9986377432051593
52.475	2.91	0.9987077846683553
52.525	2.9	0.9987191100146188
52.575	2.9	0.9987303380786917
52.825	2.89	0.998785047446246
52.925	2.88	0.9988062782248152
52.975	2.88	0.9988167568081294
53.075	2.87	0.9988374441789186
53.475	2.85	0.9989167054058152
54.025	2.82	0.9990170965412315
54.225	2.81	0.9990512908683
54.875	2.78	0.9991545553847493
55.325	2.76	0.9992194968072438
55.525	2.75	0.999246762770863
55.625	2.74	0.9992600427057243
55.775	2.74	0.9992795324725234
57.425	2.66	0.9994632824246545
57.575	2.65	0.9994774956597661
57.675	2.65	0.999486764798629
59.525	2.57	0.9996317827117204
59.675	2.56	0.9996415913327898
59.775	2.56	0.9996479869884604
60.225	2.54	0.9996754038122325
60.275	2.54	0.9996783171057997
60.625	2.52	0.9996980012100589
60.825	2.51	0.999708711307752
61.025	2.51	0.9997190469163251
61.275	2.5	0.999731459367787
62.225	2.46	0.9997738875237345
62.875	2.44	0.9997990347681383
62.925	2.43	0.9998008507013659
63.075	2.43	0.9998062019323068
63.675	2.41	0.9998262243269735
63.875	2.4	0.9998324335860189
64.775	2.37	0.9998577718397562
65.675	2.33	0.9998793198018868
66.025	2.32	0.9998867991282426
66.575	2.3	0.9998976372107794
68.675	2.24	0.9999303722343784
69.075	2.22	0.99993531234952
69.375	2.22	0.9999387884208077
71.225	2.16	0.9999564894306406
72.625	2.12	0.9999664211088858
73.675	2.09	0.9999723636248001
74.225	2.08	0.9999750476409492
75.175	2.05	0.9999790890437092
76.825	2.01	0.9999846254929391
78.075	1.98	0.9999878277246226
79.425	1.95	0.999990546210042
81.425	1.91	0.9999935049487785
81.575	1.91	0.9999936855315015
82.625	1.88	0.9999948174439696
83.575	1.86	0.9999956667392165
84.375	1.85	0.9999962736677706
85.275	1.83	0.9999968560600571
87.325	1.79	0.999997866750293
87.375	1.79	0.9999978868601792
90.425	1.74	0.9999988154725555
90.825	1.73	0.999998902230143
92.525	1.7	0.9999992057543345
93.975	1.68	0.9999993976261443
94.525	1.67	0.9999994576646802
94.875	1.67	0.9999994927319246
97.275	1.63	0.9999996794464524
98.825	1.61	0.9999997618127942
115.925	1.42	0.9999999912280939
119.625	1.39	0.9999999957280008
122.125	1.37	0.9999999973749789
154.725	1.19	0.9999999999956363
